dataID,dataSet,original_ID,country,state,locality,year,lat,lon
icmbio0063,icmbio,ARA-LIT-5089,Brazil,GO,Mineiros,NA,-18.1047,-52.9876
icmbio0064,icmbio,ARA-LIT-5090,Brazil,GO,Mineiros,NA,-18.1047,-52.9876
icmbio0066,icmbio,ARA-LIT-5092,Brazil,PA,Maraba,NA,-5.6752,-50.3025
icmbio0067,icmbio,ARA-LIT-5093,Brazil,PA,Maraba,NA,-5.6752,-50.3025
icmbio0068,icmbio,ARA-LIT-5094,Brazil,PA,Maraba,NA,-5.8667,-50.4667
icmbio0069,icmbio,ARA-LIT-5095,Brazil,PA,Maraba,NA,-5.8667,-50.4667
icmbio0070,icmbio,ARA-LIT-5096,Brazil,TO,Pium,NA,-10.337,-50.136
icmbio0071,icmbio,ARA-LIT-5097,Brazil,TO,Pium,NA,-10.337,-50.136
icmbio0072,icmbio,ARA-LIT-5098,Brazil,MA,Carolina,NA,-7.187,-47.12
icmbio0073,icmbio,ARA-LIT-5099,Brazil,TO,Mateiros,NA,-10.325,-45.843
icmbio0075,icmbio,ARA-LIT-5101,Brazil,TO,Mateiros,2008,-10.664444,-46.8075
icmbio0076,icmbio,ARA-LIT-5102,Brazil,TO,Mateiros,2008,-10.663056,-46.811944
icmbio0077,icmbio,ARA-LIT-5103,Brazil,TO,Mateiros,2008,-10.659444,-46.807778
icmbio0078,icmbio,ARA-LIT-5104,Brazil,TO,Mateiros,2008,-10.616944,-46.936111
icmbio0079,icmbio,ARA-LIT-5105,Brazil,TO,Mateiros,NA,-10.6644,-46.8075
icmbio0080,icmbio,ARA-LIT-5106,Brazil,PI,Barreiras do Piaui,NA,-10,-45.8
icmbio0081,icmbio,ARA-LIT-5107,Brazil,PI,Baixa Grande do Ribeiro,NA,-8.8,-45.3
icmbio0083,icmbio,ARA-LIT-5109,Brazil,PA,Parauapebas,NA,-6,-50.5
icmbio0085,icmbio,ARA-LIT-5111,Brazil,PA,Parauapebas,NA,-6.151,-50.369
icmbio0086,icmbio,ARA-LIT-5112,Brazil,PA,Parauapebas,NA,-6,-50.5
icmbio0088,icmbio,ARA-LIT-98387,Brazil,TO,Peixe,NA,-12.05,-48.5333
icmbio0089,icmbio,ARA-LIT-98436,Brazil,TO,Pium,NA,-10.337,-50.136
icmbio0090,icmbio,ARA-LIT-98603,Brazil,TO,Mateiros,NA,-10.6644,-46.8075
icmbio0091,icmbio,ARA-LIT-98604,Brazil,TO,Mateiros,NA,-10.6631,-46.811944
icmbio0092,icmbio,ARA-LIT-98605,Brazil,TO,Mateiros,NA,-10.6594,-46.807778
icmbio0093,icmbio,ARA-LIT-98792,Brazil,TO,Mateiros,NA,-10.325,-45.843
icmbio0094,icmbio,ARA-LIT-98795,Brazil,TO,Mateiros,NA,-10.6644,-46.8075
icmbio0095,icmbio,ARA-LIT-98798,Brazil,TO,Mateiros,NA,-10.24,-46.97
icmbio0096,icmbio,ARA-LIT-98812,Brazil,TO,Miracema do Tocantins,NA,-9.55,-48.4
icmbio0098,icmbio,ARA-LIT-98907,Brazil,TO,Parana,NA,-13.396,-47.7056
icmbio0101,icmbio,ARA-LIT-99138,Brazil,TO,Mateiros,NA,-10.6631,-46.81194444
icmbio0102,icmbio,ARA-LIT-99139,Brazil,TO,Mateiros,NA,-10.6594,-46.80777778
icmbio0103,icmbio,ARA-LIT-99140,Brazil,TO,Mateiros,NA,-10.6644,-46.8075
icmbio0104,icmbio,ARA-LIT-99584,Brazil,TO,Arraias,NA,-12.9333,-46.95
icmbio0106,icmbio,ARA-LIT-108294,Brazil,PI,Urucui,NA,-7.23,-44.55
icmbio0108,icmbio,ARA-LIT-109048,Brazil,PA,Santarem,NA,-2.4,-54.68
icmbio0109,icmbio,ARA-LIT-109065,Brazil,PA,Santarem,NA,-2.4333,-54.7
icmbio0110,icmbio,ARA-LIT-109066,Brazil,PA,Santarem,NA,-2.4,-54.6833
icmbio0111,icmbio,ARA-LIT-109577,Brazil,PA,Santarem,NA,-3.11,-55.248
icmbio0112,icmbio,ARA-LIT-109767,Brazil,PA,Sao Domingos do Capim,NA,-1.67,-47.78
icmbio0113,icmbio,ARA-LIT-109812,Brazil,PA,Sao Domingos do Capim,NA,-1.67,-47.78
icmbio0114,icmbio,ARA-LIT-109893,Brazil,PA,Sao Domingos do Capim,NA,-1.67,-47.78
icmbio0115,icmbio,ARA-LIT-109983,Brazil,PA,Sao Domingos do Capim,NA,-1.67,-47.78
icmbio0116,icmbio,ARA-LIT-110018,Brazil,PA,Sao Felix do Xingu,NA,-5.857,-52.97
icmbio0117,icmbio,ARA-LIT-110078,Brazil,PA,Sao Felix do Xingu,NA,-5.857,-52.97
icmbio0119,icmbio,ARA-LIT-110942,Brazil,PA,Trairao,NA,-5.0381,-55.5189
icmbio0120,icmbio,ARA-LIT-111011,Brazil,PI,Baixa Grande do Ribeiro,NA,-8.8,-45.3
icmbio0121,icmbio,ARA-LIT-111018,Brazil,PI,Barreiras do Piaui,NA,-10,-45.8
icmbio0122,icmbio,ARA-LIT-111414,Brazil,PA,Belterra,NA,-3.08,-55.1
icmbio0123,icmbio,ARA-LIT-111419,Brazil,PA,Belterra,NA,-3.0833,-55.1
icmbio0124,icmbio,ARA-LIT-113178,Brazil,PA,Novo Progresso,NA,-8.415,-55.3856
icmbio0125,icmbio,ARA-LIT-113646,Brazil,PA,Parauapebas,NA,-6,-50.5
icmbio0127,icmbio,ARA-LIT-113841,Brazil,PA,Parauapebas,NA,-6.151,-50.369
icmbio0128,icmbio,ARA-LIT-114036,Brazil,PA,Juruti,NA,-2.15,-56.08333333
icmbio0129,icmbio,ARA-LIT-114208,Brazil,PA,Maraba,NA,-5.8667,-50.4667
icmbio0130,icmbio,ARA-LIT-114341,Brazil,PA,Maraba,NA,-5.6752,-50.3025
icmbio0131,icmbio,ARA-LIT-114438,Brazil,PA,Maraba,NA,-5.6752,-50.3025
icmbio0132,icmbio,ARA-LIT-114440,Brazil,PA,Maraba,NA,-5.8667,-50.4667
icmbio0133,icmbio,ARA-LIT-114687,Brazil,PA,Monte Alegre,NA,-2.0167,-54.0667
icmbio0135,icmbio,ARA-LIT-114885,Brazil,PA,Novo Progresso,NA,-8.415,-55.3856
icmbio0136,icmbio,ARA-LIT-114990,Brazil,PA,Novo Progresso,NA,-7.15,-55.4833
icmbio0137,icmbio,ARA-LIT-115152,Brazil,PA,Novo Progresso,NA,-9.3667,-54.9
icmbio0138,icmbio,ARA-LIT-115230,Brazil,PA,Gurupa,NA,-0.743,-51.349
icmbio0139,icmbio,ARA-LIT-115780,Brazil,PA,Igarape-miri,NA,-1.75,-49.1667
icmbio0142,icmbio,ARA-LIT-116965,Brazil,PA,Altamira,NA,-3.65,-52.37
icmbio0143,icmbio,ARA-LIT-117467,Brazil,PA,Altamira,NA,-7.1667,-55.1
icmbio0144,icmbio,ARA-LIT-117468,Brazil,PA,Altamira,NA,-8.9833,-54.9667
icmbio0145,icmbio,ARA-LIT-117484,Brazil,PA,Altamira,NA,-8.7333,-54.95
icmbio0146,icmbio,ARA-LIT-117699,Brazil,PA,Altamira,NA,-5.438,-53.844
icmbio0147,icmbio,ARA-LIT-117703,Brazil,PA,Altamira,NA,-8.7333,-54.95
icmbio0148,icmbio,ARA-LIT-118904,Brazil,MT,Rosario Oeste,NA,-15.19,-56.6
icmbio0149,icmbio,ARA-LIT-118982,Brazil,MT,Sao Felix do Araguaia,NA,-11.75,-50.73
icmbio0150,icmbio,ARA-LIT-118983,Brazil,MT,Sao Felix do Araguaia,NA,-11.75,-50.73
icmbio0151,icmbio,ARA-LIT-120098,Brazil,PA,Altamira,NA,-6.8325,-53.8861
icmbio0152,icmbio,ARA-LIT-120099,Brazil,PA,Altamira,NA,-4.9683,-53.4417
icmbio0153,icmbio,ARA-LIT-120481,Brazil,MT,Cuiaba,NA,-15.3,-55.9
icmbio0154,icmbio,ARA-LIT-121308,Brazil,MT,Nova Xavantina,NA,-14.67,-52.35
icmbio0155,icmbio,ARA-LIT-121364,Brazil,MT,Paranaita,NA,-9.8833,-56.4667
icmbio0156,icmbio,ARA-LIT-121376,Brazil,MT,Pocone,NA,-16.25,-56.62
icmbio0157,icmbio,ARA-LIT-121563,Brazil,MT,Pocone,NA,-17.65,-57.46
icmbio0158,icmbio,ARA-LIT-121571,Brazil,MT,Pocone,NA,-17.17,-57
icmbio0160,icmbio,ARA-LIT-122004,Brazil,MT,Porto Estrela,NA,-15.65,-57.22
icmbio0162,icmbio,ARA-LIT-122371,Brazil,MT,Barra do Garcas,NA,-14.97,-52.32
icmbio0163,icmbio,ARA-LIT-122472,Brazil,MT,Caceres,NA,-16.75,-57.7
icmbio0164,icmbio,ARA-LIT-122506,Brazil,MT,Caceres,NA,-16.03,-57.28
icmbio0165,icmbio,ARA-LIT-122685,Brazil,MT,Caceres,NA,-16.75,-57.7
icmbio0166,icmbio,ARA-LIT-123285,Brazil,MT,Cocalinho,NA,-14.33,-51
icmbio0167,icmbio,ARA-LIT-123311,Brazil,MT,Cocalinho,NA,-14.5,-51
icmbio0170,icmbio,ARA-LIT-124008,Brazil,MS,Aquidauana,NA,-19.5748,-56.2436
icmbio0171,icmbio,ARA-LIT-124113,Brazil,MS,Aquidauana,NA,-19.95,-55.86
icmbio0173,icmbio,ARA-LIT-124307,Brazil,MS,Corumba,NA,-19.0167,-57.65
icmbio0176,icmbio,ARA-LIT-126346,Brazil,GO,Mineiros,NA,-18.1047,-52.9876
icmbio0178,icmbio,ARA-LIT-126510,Brazil,GO,Uruacu,NA,-14.5,-49.1667
icmbio0179,icmbio,ARA-LIT-126549,Brazil,MA,Alto Parnaiba,NA,-10.08,-45.92
icmbio0180,icmbio,ARA-LIT-126568,Brazil,MA,Carolina,NA,-7.187,-47.12
icmbio0181,icmbio,ARA-LIT-147047,Brazil,MT,Barao de Melgaco,NA,-16.285,-56.005
icmbio0182,icmbio,ARA-LIT-147484,Brazil,PA,Santarem,NA,-2.629167,-54.523056
icmbio0183,icmbio,ARA-LIT-148017,Brazil,MS,Maracaju,NA,-21.791667,-55.548056
icmbio0186,icmbio,ARA-COL-4346,Brazil,,,1925,-16.734548,-57.751842
icmbio0187,icmbio,ARA-COL-4347,Brazil,,,1925,-16.734548,-57.751842
icmbio0190,icmbio,ARA-COL-10756,Brazil,,,1925,-16.734548,-57.751842
icmbio0196,icmbio,ARA-COL-18929,Brazil,,,2001,-16.50243,-56.745077
icmbio0197,icmbio,ARA-COL-19157,Brazil,,,2009,-16.7575,-56.8763889
icmbio0202,icmbio,ARA-COL-26755,Brazil,,,1958,-10.45,-45.17
icmbio0205,icmbio,ARA-COL-31915,Brazil,,,1988,-19.75,-56.3333333
icmbio0206,icmbio,ARA-COL-34057,Brazil,,,NA,-2.43,-54.7
icmbio0213,icmbio,ARA-COL-56553,Brazil,,,1990,-17,-57
icmbio0214,icmbio,ARA-COL-57973,Brazil,,,1956,-12.05,-48.58
icmbio0222,icmbio,ARA-COL-68585,Brazil,,,1925,-16.734548,-57.751842
icmbio0223,icmbio,ARA-COL-68586,Brazil,,,1925,-16.734548,-57.751842
icmbio0225,icmbio,ARA-COL-70246,Brazil,,,2001,-16.50243,-56.745077
icmbio0229,icmbio,ARA-COL-76700,Brazil,,,2001,-16.378889,-56.621389
icmbio0234,icmbio,ARA-COL-83318,Brazil,,,1988,-19.75,-56.3333333
icmbio0239,icmbio,ARA-COL-86799,Brazil,,,1940,-15.5,-57.2
icmbio0243,icmbio,ARA-COL-89959,Brazil,,,1956,-12.05,-48.58
icmbio0244,icmbio,ARA-COL-90673,Brazil,,,1956,-12.05,-48.58
icmbio0249,icmbio,ARA-COL-100652,Brazil,,,1925,-16.734548,-57.751842
icmbio0252,icmbio,ARA-COL-104287,Brazil,,,1904,-2.003888888,-54.06777778
icmbio0253,icmbio,ARA-COL-104288,Brazil,,,1907,-1.455833333,-48.50388889
icmbio0254,icmbio,ARA-COL-104289,Brazil,,,1907,-1.455833333,-48.50388889
icmbio0255,icmbio,ARA-COL-110825,Brazil,,,1985,-1.45,-48.48333333
icmbio0256,icmbio,ARA-COL-112470,Brazil,,,1990,-1.45,-48.48333333
icmbio0257,icmbio,ARA-COL-129578,Brazil,,,1931,-1.45,-48.48333333
icmbio0258,icmbio,ARA-COL-129579,Brazil,,,1931,-1.45,-48.48333333
icmbio0259,icmbio,ARA-COL-129580,Brazil,,,1932,-1.45,-48.48333333
icmbio0260,icmbio,ARA-COL-140614,Brazil,,,1952,-13.28388889,-52.56277778
icmbio0261,icmbio,ARA-COL-149362,Brazil,,,1897,-2.557777777,-47.70527778
icmbio0262,icmbio,ARA-COL-157414,Brazil,,,1897,-3.695277777,-48.82166667
icmbio0263,icmbio,ARA-COL-157415,Brazil,,,1897,-3.695277777,-48.82166667
icmbio0264,icmbio,ARA-COL-165405,Brazil,,,1914,-4.611944444,-54.50194444
icmbio0265,icmbio,ARA-COL-165406,Brazil,,,1914,-4.611944444,-54.50194444
icmbio0266,icmbio,ARA-COL-171485,Brazil,,,1983,-6.084722221,-50.17555555
icmIBA0002,icmIBA,ARA-LIT-5028,Brazil,MT,Caceres,NA,-16.495278,-58.009167
icmIBA0006,icmIBA,ARA-LIT-5032,Brazil,MS,Aquidauana,NA,-19.872222,-55.979722
icmIBA0009,icmIBA,ARA-LIT-5035,Brazil,MT,Barao de Melgaco,NA,-16.702778,-56.04
icmIBA0014,icmIBA,ARA-LIT-5040,Brazil,PA,Novo Progresso,NA,-9.194722,-55.208889
icmIBA0018,icmIBA,ARA-LIT-5044,Brazil,MT,Cuiaba,NA,-15.358056,-55.803889
icmIBA0024,icmIBA,ARA-LIT-5050,Brazil,PA,Senador Jose Porfirio,NA,-3.787222,-51.989444
icmIBA0025,icmIBA,ARA-LIT-5051,Brazil,PA,Portel,NA,-2.820278,-50.797222
icmIBA0030,icmIBA,ARA-LIT-5056,Brazil,TO,Parana,NA,-12.826667,-48.0075
icmIBA0034,icmIBA,ARA-LIT-5060,Brazil,TO,Lizarda,NA,-9.274722,-46.951667
icmIBA0035,icmIBA,ARA-LIT-5061,Brazil,TO,Campos Lindos,NA,-8.384167,-47.1575
icmIBA0037,icmIBA,ARA-LIT-5063,Brazil,GO,Sao Domingos,NA,-13.681111,-46.554167
icmIBA0040,icmIBA,ARA-LIT-5066,Brazil,MS,Corumba,NA,-18.951944,-56.480833
icmIBA0041,icmIBA,ARA-LIT-5067,Brazil,MS,Corumba,NA,-19.214722,-57.398889
icmIBA0042,icmIBA,ARA-LIT-5068,Brazil,MS,Corumba,NA,-20.313333,-57.839167
icmIBA0044,icmIBA,ARA-LIT-5070,Brazil,PA,Itaituba,NA,-7.501667,-56.256667
icmIBA0045,icmIBA,ARA-LIT-5071,Brazil,PA,Itaituba,NA,-5.748611,-55.571389
icmIBA0047,icmIBA,ARA-LIT-5073,Brazil,MT,Porto Estrela,NA,-15.651944,-57.190278
icmIBA0062,icmIBA,ARA-LIT-5088,Brazil,GO,Mineiros,NA,-18.105278,-52.928333
icmIBA0074,icmIBA,ARA-LIT-5100,Brazil,TO,Mateiros,NA,-10.653889,-46.584722
icmIBA0082,icmIBA,ARA-LIT-5108,Brazil,MS,Bonito,NA,-21.042222,-56.7075
icmIBA0084,icmIBA,ARA-LIT-5110,Brazil,PA,Parauapebas,NA,-6.106944,-50.6475
icmIBA0097,icmIBA,ARA-LIT-98889,Brazil,TO,Parana,NA,-12.8267,-48.0075
icmIBA0099,icmIBA,ARA-LIT-99009,Brazil,TO,Campos Lindos,NA,-8.3842,-47.1575
icmIBA0100,icmIBA,ARA-LIT-99113,Brazil,TO,Mateiros,NA,-10.6539,-46.58472222
icmIBA0107,icmIBA,ARA-LIT-108740,Brazil,PA,Portel,NA,-2.8203,-50.79722222
icmIBA0118,icmIBA,ARA-LIT-110115,Brazil,PA,Senador Jose Porfirio,NA,-3.7872,-51.98944444
icmIBA0126,icmIBA,ARA-LIT-113824,Brazil,PA,Parauapebas,NA,-6.1069,-50.6475
icmIBA0134,icmIBA,ARA-LIT-114868,Brazil,PA,Novo Progresso,NA,-9.1947,-55.20888889
icmIBA0140,icmIBA,ARA-LIT-115864,Brazil,PA,Itaituba,NA,-7.5017,-56.25666667
icmIBA0141,icmIBA,ARA-LIT-115870,Brazil,PA,Itaituba,NA,-5.7486,-55.57138889
icmIBA0159,icmIBA,ARA-LIT-121991,Brazil,MT,Porto Estrela,NA,-15.6519,-57.19027778
icmIBA0161,icmIBA,ARA-LIT-122329,Brazil,MT,Barao de Melgaco,NA,-16.7028,-56.04
icmIBA0168,icmIBA,ARA-LIT-123564,Brazil,MT,Cuiaba,NA,-15.3581,-55.8039
icmIBA0169,icmIBA,ARA-LIT-123984,Brazil,MS,Aquidauana,NA,-19.8722,-55.9797
icmIBA0172,icmIBA,ARA-LIT-124257,Brazil,MS,Bonito,NA,-21.0422,-56.7075
icmIBA0174,icmIBA,ARA-LIT-124323,Brazil,MS,Corumba,NA,-19.2147,-57.3989
icmIBA0175,icmIBA,ARA-LIT-126330,Brazil,GO,Mineiros,NA,-18.1053,-52.92833333
icmIBA0177,icmIBA,ARA-LIT-126493,Brazil,GO,Sao Domingos,NA,-13.6811,-46.55416667
lit0001,lit,NA,Brazil,NA,Paranli - Rancho Grande,1819,-12.6,-47.9066667
lit0002,lit,NA,Brazil,NA,Paranli - Serra e rio Trafras,1819,-13.3,-47.9
lit0003,lit,NA,Brazil,NA,Santa Fe do Araguaia -TI Xambioa,1844,-7.13156,-49.178
lit0004,lit,NA,Brazil,NA,Arraias,1926,-12.93333333,-46.95
lit0005,lit,NA,Brazil,NA,Peixe 1,1956,-12.05,-48.53333333
lit0006,lit,NA,Brazil,NA,Araguatins,1966,-5.65,-48.11666667
lit0007,lit,NA,Brazil,NA,Porto Nacional,1980,-10.7,-48.4
lit0008,lit,NA,Brazil,NA,Porto Nacional,1980,-10.7,-48.4
lit0009,lit,NA,Brazil,NA,Porto Nacional,1983,-10.7,-48.4
lit0010,lit,NA,Brazil,NA,Dian6polis - cerrado Gemes,1987,-11.63333333,-46.68333333
lit0011,lit,NA,Brazil,NA,Porto Nacional - Centro de trafico,1987,-10.7,-48.4
lit0012,lit,NA,Brazil,NA,"Mateiros - Fazenda S5o Gabriel, APA Serra da Tabatinga",1995,-10.3,-45.78333333
lit0013,lit,NA,Brazil,NA,"Couto de Magalhies - Rio Araguaia, Travessio de Santa Maria",1997,-8.33333333,-49.26666667
lit0014,lit,NA,Brazil,NA,"Almas - Serra Negra, Fazenda Nova Lapa",1998,-11.18194444,-47.17638889
lit0015,lit,NA,Brazil,NA,Rio da Concei<?> - TO 476,1998,-11.46666667,-46.81666667
lit0016,lit,NA,Brazil,NA,Campos Lindos - Projeto Agricola Campos Lindos,1999,-7.96666667,-46.68333333
lit0017,lit,NA,Brazil,NA,Ilha do Banana! - Sede e arredores do PARNAAraguaia,1999,-10.45,-50.43333333
lit0018,lit,NA,Brazil,NA,ltapiratins - Agua Boa,2000,-8.4,-48.06666667
lit0019,lit,NA,Brazil,NA,Paranli - Fazenda Silo Luis,2000,-12.64027778,-47.84277778
lit0020,lit,NA,Brazil,NA,Brejinho de Nazare - Faz Maranata,2001,-11.18805556,-48.54388889
lit0021,lit,NA,Brazil,NA,Brejinho de Nazare - Faz Maranata,2001,-11.18805556,-48.54388889
lit0022,lit,NA,Brazil,NA,"Mateiros - Cachoeira do Formiga, Parque Estadual do Jalapiio",2001,-10.33611111,-46.47638889
lit0023,lit,NA,Brazil,NA,Palmas - AID UHE Lajeado,2001,-10.25,-48.33333333
lit0024,lit,NA,Brazil,NA,Paranli - Rio Palma,2001,-12.45,-47.48333333
lit0025,lit,NA,Brazil,NA,Paranli - Sitio 3 - Corrado Senso Strictu,2001,-12.5648,-47.3549
lit0026,lit,NA,Brazil,NA,Peixe - Sitio 5 - Cerrado Sensu Strictu,2001,-12.1769,-48.4094
lit0027,lit,NA,Brazil,NA,Mateiros - Parque Estadual do Jalapllo,2002,-10.6,-46.66666667
lit0028,lit,NA,Brazil,NA,Mateiros - Parque Estadual do Jalapiio,2002,-10.6,-46.66666667
lit0029,lit,NA,Brazil,NA,"Almas - Serra Negra, Fazenda Nova Lapa",2003,-11.18194444,-47.17638889
lit0030,lit,NA,Brazil,NA,Mateiros - Parque Estadual do Jalapllo,2003,-10.6,-46.66666667
lit0031,lit,NA,Brazil,NA,Mateiros - Parque Estadual do Jalapllo,2003,-10.6,-46.66666667
lit0032,lit,NA,Brazil,NA,Lizarda - Sitio Novo Centenario,2003,-9.59416667,-46.67305556
lit0033,lit,NA,Brazil,NA,Almas - RPPN Minehaha,2004,-11.11666667,-47.13333333
lit0034,lit,NA,Brazil,NA,Dian6polis,2004,-11.63333333,-46.68333333
lit0035,lit,NA,Brazil,NA,Pa.rani - Fazenda Indaili - foz do c6rrego Sao Miguel,2004,-12.49833333,-48.11583333
lit0036,lit,NA,Brazil,NA,"Paranli - Fazenda Santa Cruz, Foz do ribeirio Santa Cruz",2004,-12.30722222,-48.25694444
lit0037,lit,NA,Brazil,NA,"Paranli - Fazenda Vereda Comprida, rio Tocantins",2004,-12.45166667,-48.21027778
lit0039,lit,NA,Brazil,NA,Ponte Alta do TO,2004,-10.74388889,-47.53611111
lit0040,lit,NA,Brazil,NA,"Silo Salvador - Fazenda Piabanha, C6rrego Piabanba",2004,-12.75055556,-48.28305556
lit0041,lit,NA,Brazil,NA,"Silo Salvador - Pedra Riscada, Foz do C6rrego Cip6",2004,-12.32666667,-48.30805556
lit0042,lit,NA,Brazil,NA,Campos Lindos - Serra da Cangalha 1,2005,-8.04277778,-46.84916667
lit0043,lit,NA,Brazil,NA,Goiatins - Fazenda Renascer,2005,-7.69833333,-47.48861111
lit0044,lit,NA,Brazil,NA,Goiatins -BR  010,2006,-8.26666667,-47.68333333
lit0045,lit,NA,Brazil,NA,"Lizatda - Area Lizarda, cabeceiras do rio Balsas I",2006,-9.32416667,-46.75722222
lit0046,lit,NA,Brazil,NA,"Silo Felix do TO - Area Silo Felix, Ponte do rio Sono",2006,-10.09944444,-47.05
lit0047,lit,NA,Brazil,NA,Goiatins,2007,-8.78333333,-47.76666667
lit0048,lit,NA,Brazil,NA,Filadelfia - Monumento Natural das Arvores Fossilizadas,2008,-7.43,-47.82416667
lit0049,lit,NA,Brazil,NA,Goiatins -  Cartucho,2008,-8.2,-47.68333333
lit0050,lit,NA,Brazil,NA,Lizarda - Area Lizarda 1,2008,-9.3025,-46.91
lit0051,lit,NA,Brazil,NA,Lizatda - Area Lizarda 2,2008,-9.40527778,-46.83305556
lit0052,lit,NA,Brazil,NA,"Mateiro, - E.E. Serra Gera1 do TO",2008,-11,-46.66666667
lit0053,lit,NA,Brazil,NA,"Mateiro, - Rio Novo, Parque Estadual do Jalapllo",2008,-10.52944444,-46.76027778
lit0054,lit,NA,Brazil,NA,Peixe 2,2008,-12.16944444,-48.36611111
lit0055,lit,NA,Brazil,NA,Mateiros - E.E. Serra Gera1 do  TO,2008,-10.455,-47.04777778
lit0056,lit,NA,Brazil,NA,Lizarda - Jalapio Norte,2008,-8.73333333,-47.21666667
lit0057,lit,NA,Brazil,NA,"Sio  Felix do TO - Area Slo   F6lix, Ponte do rio Sono",2008,-10.09944444,-47.05
lit0058,lit,NA,Brazil,NA,Sio  Felix do TO - Morro do Caracol,2008,-10.16694444,-46.65722222
lit0059,lit,NA,Brazil,NA,Carirido TO,2009,-11.88944444,-49.17083333
lit0060,lit,NA,Brazil,NA,Goaitins - Nascentes do c6rrego Agua Branca,2009,-7.9325,-47.8375
lit0061,lit,NA,Brazil,NA,Palmeirante,2009,-7.8525,-47.94055556
lit0062,lit,NA,Brazil,NA,ParanA - Rio  Santa Rosa,2009,-12.47222222,-47.79527778
lit0063,lit,NA,Brazil,NA,"Peixe - Buritizal, Ponte do rio Tocantins",2009,-12.17388889,-48.4775
lit0064,lit,NA,Brazil,NA,"SIio Felix do TO - Serra da Catedral, Jalaplio",2009,-10.14388889,-46.89027778
lit0065,lit,NA,Brazil,NA,Silvan6polis - TO 050,2009,-11.16666667,-48.15
lit0066,lit,NA,Brazil,NA,Ponte Alta do Tocantins  - Pedra Furada,2009,-10.89861111,-47.38638889
lit0067,lit,NA,Brazil,NA,"Mateiros - Rio Novo, Parque Estadual do Jalapio",2010,-10.55027778,-46.75972222
lit0068,lit,NA,Brazil,NA,"Goiatins - Povoado de Alto Lindo, Fazenda Caracol",2010,-8.35861111,-47.76333333
lit0069,lit,NA,Brazil,NA,Lizarda - morro na estrada sentido Centenario,2010,-9.3887,-46.9959
lit0070,lit,NA,Brazil,NA,Ponte Alta do TO - Pedra Furada,2010,-10.87861111,-47.38638889
lit0071,lit,NA,Brazil,NA,Rio da Concei - Vereda Ricopa,2010,-11.31527777,-46.80666666
lit0072,lit,NA,Brazil,NA,Rio da Concei - Vereda Cascavel,2010,-11.2375,-46.813611
lit0073,lit,NA,Brazil,NA,Almas - Canion Encantado,2010,-11.140503,-47.226192
lit0074,lit,NA,Brazil,NA,Peixe 3,2010,-12.17244444,-48.36611111
lit0075,lit,NA,Brazil,NA,Mateiros -  Parque Estadual do Jalapio,2010,-10.6,-46.66666667
lit0076,lit,NA,Brazil,NA,Ponte Alta do TO -  Jalaplio,2010,-10.89861111,-47.35638889
lit0077,lit,NA,Brazil,NA,Lizarda,2010,-9.4087,-46.9959
lit0078,lit,NA,Brazil,NA,Peixe -  Reservat6rio da UHE Peixe Angical,2011,-12.275664,-48.286654
lit0079,lit,NA,Brazil,NA,Pedro Afonso -  Faz. Cana Brava,2011,-9.186717,-48.291445
lit0080,lit,NA,Brazil,NA,Paranll,2011,-12.63117,-47.842464
lit0081,lit,NA,Brazil,NA,Peixe4,2012,-12.15944444,-48.36611111
lit0082,lit,NA,Brazil,NA,Pedro Afonso -  Faz. Gorgulho,2012,-9.272737,-48.328367
lit0083,lit,NA,Brazil,NA,¡rea de ProteÁ„o Ambiental (APA) Morro do Macaco,2017,-16.42333333,-51.04138889
lit0084,lit,NA,Brazil,NA,Fazenda Macaco,2013,-16.42388889,-51.06638889
lit0085,lit,NA,Brazil,NA,S„o GonÁalo da GurguÈia,2017,-10.10038333,-45.37046667
lit0086,lit,NA,Brazil,NA,Fazenda Caiman,2015,-19.95438333,-56.3043
lit0087,lit,NA,Bolivia,NA,San MatÌas,2017,-17.22395,-58.61166667
lit0088,lit,NA,Brazil,NA,confluence of rio Iriri with rio Xingu,1986,-3.65,-52.36666667
lit0089,lit,NA,Brazil,NA,"Lagoa Estev„o (upper ParnaÌba, extending from GilbuÈs north to S„o Estev„o)",1903,-7.533333333,-45.05
lit0090,lit,NA,Brazil,NA,rio das Mortes,1968,-12.9,-51.86666667
lit0092,lit,NA,Brazil,NA,rio novo centroid,2008,-4.68702381,-53.58714286
lit0093,lit,NA,Brazil,NA,rio iriri centroid,2008,-6.346468254,-54.04753968
vert0001,VertNet,http://arctos.database.museum/guid/DMNS:Bird:12502?seid=1442000,Brazil,NA,Descalvados,1925,-16.734548,-57.751842
vert0002,VertNet,http://arctos.database.museum/guid/DMNS:Bird:16229?seid=21151,Brazil,NA,Descalvados,1925,-16.734548,-57.751842
vert0003,VertNet,http://arctos.database.museum/guid/DMNS:Bird:12501?seid=1512851,Brazil,NA,Descalvados,1925,-16.734548,-57.751842
vert0004,VertNet,http://arctos.database.museum/guid/DMNS:Bird:12503?seid=249076,Brazil,NA,Descalvados,1925,-16.734548,-57.751842
vert0005,VertNet,http://arctos.database.museum/guid/DMNS:Bird:12504?seid=1490784,Brazil,NA,Descalvados,1925,-16.734548,-57.751842
vert0006,VertNet,http://arctos.database.museum/guid/DMNS:Bird:12505?seid=21150,Brazil,NA,Descalvados,1925,-16.734548,-57.751842
